Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
8/24/2023,LN08/23-102,Kế hoạch NVL tháng 07 PO07/23-025. (ĐỀ NGHỊ NK THEO SL THỰC NHẬN : 30.000 KG),PR23/06-074,PO07/23-025,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,27000,27000
8/29/2023,LN08/23-118,SANMIGUEL HARVEST GFI INTER VN ** LỊCH TAICAL VỀ** - Ngày 18/08/2023: 27 tấn - Ngày 29/08/2023: 27 tấn - Ngày 08/09/2023: 27 tấn - Ngày 21/09/2023: 27 tấn - Ngày 29/08/2023: 27 tấn,PR23/08-035,PO08/23-063,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,27000,27000
9/8/2023,LN09/23-027,SANMIGUEL HARVEST GFI INTER VN ** LỊCH TAICAL VỀ** - Ngày 18/08/2023: 27 tấn - Ngày 29/08/2023: 27 tấn - Ngày 08/09/2023: 27 tấn - Ngày 21/09/2023: 27 tấn - Ngày 29/08/2023: 27 tấn,PR23/08-035,PO08/23-063,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,27000,27000
9/15/2023,LN09/23-047,SANMIGUEL HARVEST GFI INTER VN ** LỊCH TAICAL VỀ** - Ngày 18/08/2023: 27 tấn - Ngày 29/08/2023: 27 tấn - Ngày 08/09/2023: 27 tấn - Ngày 21/09/2023: 27 tấn - Ngày 29/08/2023: 27 tấn,PR23/08-035,PO08/23-063,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,27000,27000
9/22/2023,LN09/23-085,SANMIGUEL HARVEST GFI INTER VN ** LỊCH TAICAL VỀ** - Ngày 18/08/2023: 27 tấn - Ngày 29/08/2023: 27 tấn - Ngày 08/09/2023: 27 tấn - Ngày 21/09/2023: 27 tấn - Ngày 29/08/2023: 27 tấn,PR23/08-035,PO08/23-063,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,26975,26975
9/27/2023,LN09/23-107,SANMIGUEL HARVEST GFI INTER VN ** LỊCH HÀNG VỀ ** - 14/09/2023,PR23/08-035,PO08/23-062,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,27000,27000
6/21/2023,LN06/23-089,Nhập kho theo PO06/23-064,PR23/06-037,PO06/23-064,HAT-PPA-3MB910,"Hạt phụ gia trợ gia công PPA cho thổi.  , ve sinh truc vit may soi",KG,1,KG,150,150
7/17/2023,LN07/23-050,PERU TÚI 3 CONT THÁNG 08,PR23/07-024,PO07/23-039,HAT-EMPP-MF,"Hạt ổn định MFI. (MF4X, MF5X, MF6X)",KG,1,KG,100,100
7/31/2023,LN07/23-102,"YCNK hàng mua theo YCMH số PR23/06-074 và PR23/07-035.
- Tỷ giá: 23470vnd/usd",PR23/06-074,PO07/23-058,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,1,KG,3000,3000
7/31/2023,LN07/23-102,"YCNK hàng mua theo YCMH số PR23/06-074 và PR23/07-035.
- Tỷ giá: 23470vnd/usd",PR23/07-035,PO07/23-058,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,1,KG,10000,10000
9/11/2023,LN09/23-029,SO2306-0001 SO2306-0003 SO2306-0010 SO2306-0011 SO2305-0011 SO2305-0026 SO2306-0026 SO2306-0016 SO2306-0016 SO2306-0016 dongwon,PR23/06-039,PO09/23-003,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,1,KG,600,600
9/11/2023,LN09/23-029,SO2306-0001 SO2306-0003 SO2306-0010 SO2306-0011 SO2305-0011 SO2305-0026 SO2306-0026 SO2306-0016 SO2306-0016 SO2306-0016 dongwon,PR23/07-062,PO09/23-003,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,1,KG,4572,4572
9/11/2023,LN09/23-029,SO2306-0001 SO2306-0003 SO2306-0010 SO2306-0011 SO2305-0011 SO2305-0026 SO2306-0026 SO2306-0016 SO2306-0016 SO2306-0016 dongwon,PR23/09-018,PO09/23-027,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KG,1,KG,7828,7828
6/5/2023,LN06/23-004,Nhập theo YCNK LN06/23-004 ứng với PO06/23-006,,PO06/23-006,HAT-PPM9600,Hạt nhựa PP M9600,KG,1,KG,300,300
6/5/2023,LN06/23-004,Nhập theo YCNK LN06/23-004 ứng với PO06/23-006,PR23/05-030,PO06/23-006,HAT-PPM9600,Hạt nhựa PP M9600,KG,1,KG,5600,5600
9/11/2023,LN09/23-034,HANWA - HARVEST - SANPOLY - HALSTON - TƯ TRÚC - MATANG - DONGWON,PR23/08-043,PO08/23-073,HAT-PPM9600,Hạt nhựa PP M9600,KG,1,KG,4875,4875
6/7/2023,LN06/23-014,Nhập theo YCNK LN06/23-014 ứng với PO06/23-027,,PO06/23-027,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,76500,76500
6/8/2023,LN06/23-015,Nhập theo YCNK LN06/23-015,,PO06/23-027,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,25500,25500
6/9/2023,LN06/23-017,Nhập theo YCNK số LN06/23-017,,PO06/23-035,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,26000,26000
6/10/2023,LN06/23-020,Nhập theo YCNK số LN06/23-020 ứng với PO06/23-035,,PO06/23-035,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,52000,52000
6/12/2023,LN06/23-026,Nhập theo YCNK số LN06/23-026 ứng với PO2305-0069 và phiếu nhập mua PI2306-0008,,PO05/23-135,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,27000,27000
6/12/2023,LN06/23-035,Nhập theo YCNK số LN06/23-035 ứng với IR2306-0037 trong ERP,,PO06/23-035,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,130000,130000
6/14/2023,LN06/23-044,Nhập theo YCNK số LN06/23-044 ứng với PO06/23-027. (Bán cho Kiên Thạnh ngày 13/06/2023),,PO06/23-027,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,25500,25500
6/15/2023,LN06/23-055,Nhập theo YCNK số LN06/23-055 (BÁN CHO KIÊN THẠNH 1 CONT),,PO06/23-027,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,25500,25500
6/17/2023,LN06/23-075,"Nhập theo YCNK số LN06/23-075
- Tỷ giá: 23,320vnd/usd
- Bán 2 cont ~ 56 tấn cho LUCKYSTAR",PR23/06-031,PO06/23-088,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,140000,140000
6/20/2023,LN06/23-078,Nhập theo YCNK số LN06/23-078 ứng với PO06/23-088,PR23/06-031,PO06/23-088,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,56000,56000
6/23/2023,LN06/23-093,"Nhập theo YCNK số LN06/23-093. Tỷ giá: 23360VND
- Bán 2 cont tương đương 45.5 tấn cho Lucky Star",,PO06/23-101,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,154000,154000
6/23/2023,LN06/23-093,"Nhập theo YCNK số LN06/23-093. Tỷ giá: 23360VND
- Bán 2 cont tương đương 45.5 tấn cho Lucky Star",PR23/06-031,PO06/23-101,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,28000,28000
6/27/2023,LN06/23-105,"YCNK hàng mua  theo Hợp đồng số OE-PP23159, ngày 18/05/2023. 
- Mặt hàng: PP T03 - SL: 297MT 
- Đơn giá: 980usd/mt 
- Thanh toán mở LC at Sight.
- Tỷ giá: 23360vnd",PR23/06-031,PO06/23-100,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,135000,135000
7/3/2023,LN07/23-001,"Nhập theo YCNK số LN07/23-001.
Mua hàng theo Hợp đồng số 23HK/PP-0650, ngày 22 tháng 05 2023. Mã hàng PP T03 - SL 208MT - Đơn giá: 965usd/mt - LSD 15/07/2023 - Thanh toán mở LC at sight.
- Tỷ giá: 23,340đ/usd",PR23/06-031,PO06/23-099,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,104000,104000
7/5/2023,LN07/23-014,"Nhập theo YCNK số LN07/23-014.
Mua hàng theo Hợp đồng số 23HK/PP-0650, ngày 22 tháng 05 2023. Mã hàng PP T03 - SL 208MT - Đơn giá: 965usd/mt - LSD 15/07/2023 - Thanh toán mở LC at sight.
- Tỷ giá: 23340vnd/usd
- 1cont ~ 26 tấn bán cho Kiên Thạnh",PR23/06-031,PO06/23-099,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,104000,104000
7/14/2023,LN07/23-040,"Nhập theo YCNK số LN07/23-040
Mua hàng theo Hợp đồng số OE-PP23159, ngày 18/05/2023. 
- Mặt hàng: PP T03 // SL: 297MT  // Đơn giá: 980usd/mt 
- Tỷ giá: 23560",PR23/06-031,PO06/23-100,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,108000,108000
7/17/2023,LN07/23-048,"Mua hàng theo Hợp đồng số OE-PP23159, ngày 18/05/2023. - Mặt hàng: PP T03 - SL: 297MT - Đơn giá: 980usd/mt - LSD 30/06/2023 - Thanh toán mở LC at Sight",PR23/06-031,PO06/23-100,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,1,KG,54000,54000
7/24/2023,LN07/23-075,"Mua hàng theo Hợp đồng số C06/107-SOHC23, ngày 30/05/2023. - Mã PP HP1106K / Số lượng: 693MT / Đơn giá: 910USD/MT 
- Tỷ giá: 23,475VND/USD",,PO07/23-069,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,1,Kg,297000,297000
7/31/2023,LN07/23-116,"Mua hàng theo Hợp đồng số C06/107-SOHC23, ngày 30/05/2023. - Mã PP HP1106K / Số lượng: 693MT / Đơn giá: 910USD/MT - - Tỷ giá: 23470vnd/usd",,PO07/23-069,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,1,Kg,24750,24750
8/1/2023,LN08/23-002,"Mua hàng theo Hợp đồng số C06/107-SOHC23, ngày 30/05/2023. - Mã PP HP1106K / Số lượng: 693MT / Đơn giá: 910USD/MT -",,PO07/23-069,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,1,Kg,198000,198000
8/2/2023,LN08/23-006,"Mua hàng theo Hợp đồng số C06/107-SOHC23, ngày 30/05/2023. - Mã PP HP1106K / Số lượng: 693MT / Thanh toán LC at sight.
- Tỷ giá: 23470vnd/usd",,PO07/23-069,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,1,Kg,24750,24750
8/7/2023,LN08/23-022,"Mua hàng theo Hợp đồng số C06/107-SOHC23, ngày 30/05/2023. - Mã PP HP1106K / Số lượng: 693MT 
- Tỷ giá: 23470vnd",,PO07/23-069,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,Kg,1,Kg,148500,148500
7/27/2023,LN07/23-090,"Mua hàng theo hợp đồng số 20047754, ngày 05/06/2023. - Mã hàng: L5E89 // Số lượng 504 MT - Đơn giá 905USD/MT // Mở LC at sight - LSD 31/07/2023
**NHẬP LẦN 1**",,PO07/23-085,HAT-PPKC-L5E89,Hạt nhựa PP kéo sợi - L5E89,KG,1,KG,252000,252000
7/31/2023,LN07/23-110,"Mua hàng theo hợp đồng số 20047754, ngày 05/06/2023. - Mã hàng: L5E89 // Số lượng 252MT / 504 MT.
-Tỷ giá: 23,470vnd/usd.
- 1 cont ~ 28 tấn bán cho Kiên Thạnh, 8 cont ~224 tấn kéo về nhà máy.",,PO07/23-085,HAT-PPKC-L5E89,Hạt nhựa PP kéo sợi - L5E89,KG,1,KG,252000,252000
8/4/2023,LN08/23-019,Mua nhựa theo hợp đồng số: LSD 20/07/2023 mã nhựa  H030SG thanh toán LC. THEO PO08/23-013 SỐ LƯỢNG 8 CONT/ 208 TẤN GIAO HÀNG VỀ CTY LUCKY STAR.,,PO08/23-013,HAT-PPKC-H030SG,Hạt nhựa PP kéo sợi - H030SG,KG,1,Kg,208000,208000
8/7/2023,LN08/23-023,"Nhập kho nhựa H030SG từ Cty Intraco 52MT/520MT // Nhập lần 2.
- Tỷ giá: 23,500đ",,PO08/23-013,HAT-PPKC-H030SG,Hạt nhựa PP kéo sợi - H030SG,KG,1,Kg,52000,52000
8/9/2023,LN08/23-036,Mua nhựa theo hợp đồng số: LSD 20/07/2023 mã nhựa  H030SG thanh toán LC,,PO08/23-013,HAT-PPKC-H030SG,Hạt nhựa PP kéo sợi - H030SG,KG,1,Kg,26000,26000
8/11/2023,LN08/23-046,Mua nhựa theo hợp đồng số: LSD 20/07/2023 mã nhựa  H030SG thanh toán LC,,PO08/23-013,HAT-PPKC-H030SG,Hạt nhựa PP kéo sợi - H030SG,KG,1,Kg,26000,26000
8/14/2023,LN08/23-057,Mua nhựa theo hợp đồng số: LSD 20/07/2023 mã nhựa  H030SG thanh toán LC,,PO08/23-013,HAT-PPKC-H030SG,Hạt nhựa PP kéo sợi - H030SG,KG,1,Kg,208000,208000
9/12/2023,LN09/23-041,"Mua hàng theo Hợp đồng số: C06/123-SOHC23, ngày 13/06/2023. - Mã PP H030SG - SL:  494MT - Đơn giá: 865USD/MT - Mở LC at sight và ngày giao hàng trễ nhất 20/10/2023",,PO09/23-041,HAT-PPKC-H030SG,Hạt nhựa PP kéo sợi - H030SG,KG,1,Kg,208000,208000
9/15/2023,LN09/23-051,"Mua hàng theo Hợp đồng số: C06/123-SOHC23, ngày 13/06/2023. - Mã PP H030SG - SL:  494MT - Đơn giá: 865USD/MT - Mở LC at sight và ngày giao hàng trễ nhất 20/10/2023",,PO09/23-041,HAT-PPKC-H030SG,Hạt nhựa PP kéo sợi - H030SG,Kg,1,Kg,26000,26000
9/19/2023,LN09/23-068,"Mua hàng theo Hợp đồng số: C06/123-SOHC23, ngày 13/06/2023. - Mã PP H030SG - SL:  494MT - Đơn giá: 865USD/MT - Mở LC at sight và ngày giao hàng trễ nhất 20/10/2023.
- Bán cho Kiên Thạnh",,PO09/23-041,HAT-PPKC-H030SG,Hạt nhựa PP kéo sợi - H030SG,Kg,1,Kg,26000,26000
8/27/2023,LN08/23-108,"Mua hàng theo Hợp đồng số 4534812, ngày 22/06/2023. - Mã PP5061PR, Số lượng: 204.75 MT - Đơn giá: 850usd/MT, Total: 174,037.50usd. - Mở L/C at sight, LSD: 31/08/2023",,PO08/23-090,HAT-PPKC-5061PR,Hạt nhựa PP kéo sợi - 5061PR,KG,1,KG,113750,113750
8/28/2023,LN08/23-111,"Mua hàng theo Hợp đồng số 4534812, ngày 22/06/2023. - Mã PP5061PR, Số lượng: 204.75 MT - Đơn giá: 850usd/MT, Total: 174,037.50usd. - Mở L/C at sight, LSD: 31/08/2023",,PO08/23-090,HAT-PPKC-5061PR,Hạt nhựa PP kéo sợi - 5061PR,KG,1,KG,91000,91000
7/7/2023,LN07/23-119,Nhận NVL gia công Minh Quân,,,HAT-PPKC-114G,Hạt nhựa PP kéo sợi - 114G,Kg,1,Kg,19000,19000
9/19/2023,LN09/23-065,"Mua hàng theo Hợp đồng số 4580044, ngày 03/08/2023. - Mã hàng: PH 404NP / Số lượng: 272.25mt - Đơn giá: 886USD/MT / Mở LC at sight - LSD: 30/08/2023",,PO09/23-063,HAT-PPPH404NP,Hạt Nhựa PH404 NP,KG,1,KG,272250,272250
6/5/2023,LN06/23-004,Nhập theo YCNK LN06/23-004 ứng với PO06/23-006,,PO06/23-006,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,1,KG,2800,2800
8/8/2023,LN08/23-027,"Mua hàng theo YCMH số PR23/07-001: NVL thổi 1,000,000 túi lồng HDPE cho Dongwon",PR23/07-001,PO07/23-006,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,1,KG,2000,2000
9/11/2023,LN09/23-033,SO2307-0027 - TAUPLENE,PR23/07-035,PO07/23-060,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,1,KG,3000,3000
9/11/2023,LN09/23-033,SO2307-0027 - TAUPLENE,PR23/08-043,PO08/23-073,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,1,KG,350,350
9/11/2023,LN09/23-033,SO2307-0027 - TAUPLENE,PR23/08-046,PO08/23-084,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,1,KG,275,275
9/11/2023,LN09/23-033,SO2307-0027 - TAUPLENE,PR23/09-004,PO09/23-002,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,1,KG,225,225
9/11/2023,LN09/23-033,SO2307-0027 - TAUPLENE,PR23/06-039,PO09/23-033,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,1,KG,150,150
9/11/2023,LN09/23-033,SO2307-0027 - TAUPLENE,PR23/07-057,PO09/23-033,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KG,1,KG,1000,1000
7/6/2023,LN07/23-020,Nhập kho hàng mua theo YCMH số PR23/06-074: Kế hoạch NVL tháng 07,PR23/06-074,PO07/23-018,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1,KG,3000,3000
7/17/2023,LN07/23-051,Kế hoạch NVL tháng 07,PR23/06-074,PO07/23-051,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1,KG,4000,4000
7/27/2023,LN07/23-089,Kế hoạch NVL tháng 07,PR23/06-074,PO07/23-084,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1,KG,3000,3000
8/8/2023,LN08/23-027,"Mua hàng theo YCMH số PR23/07-001: NVL thổi 1,000,000 túi lồng HDPE cho Dongwon",PR23/08-008,PO08/23-022,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1,KG,2000,2000
8/11/2023,LN08/23-047,Mua hàng gấp để chạy kịp kế hoạch chạy máy vì hàng nhập khẩu bị delay.,,PO08/23-032,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1,KG,3000,3000
8/16/2023,LN08/23-059,"Mua hàng theo YCMH số PR23/06-039 và PR23/07-035. - Hợp đồng số VS-TAMATRA/030/2907, ngày 29/07/2023 - Mã HDPE TR144. Số lượng: 45,500kg - Đơn giá: 1020usd/mt . Tỷ giá: 23570vnd",,PO08/23-001,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1,KG,20799.5,20799.5
8/16/2023,LN08/23-059,"Mua hàng theo YCMH số PR23/06-039 và PR23/07-035. - Hợp đồng số VS-TAMATRA/030/2907, ngày 29/07/2023 - Mã HDPE TR144. Số lượng: 45,500kg - Đơn giá: 1020usd/mt . Tỷ giá: 23570vnd",PR23/06-039,PO08/23-001,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1,KG,1050.5,1050.5
8/16/2023,LN08/23-059,"Mua hàng theo YCMH số PR23/06-039 và PR23/07-035. - Hợp đồng số VS-TAMATRA/030/2907, ngày 29/07/2023 - Mã HDPE TR144. Số lượng: 45,500kg - Đơn giá: 1020usd/mt . Tỷ giá: 23570vnd",PR23/07-035,PO08/23-001,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KG,1,KG,23650,23650
6/12/2023,LN06/23-027,Nhập theo YCNK số LN06/027 ứng với số PO2305-0070 và phiếu nhập mua PI2306-0009 trong ERP,,PO06/23-039,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,1,KG,1000,1000
7/31/2023,LN07/23-102,"YCNK hàng mua theo YCMH số PR23/06-074 và PR23/07-035.
- Tỷ giá: 23470vnd/usd",PR23/06-074,PO07/23-058,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,1,KG,500,500
7/31/2023,LN07/23-102,"YCNK hàng mua theo YCMH số PR23/06-074 và PR23/07-035.
- Tỷ giá: 23470vnd/usd",PR23/07-035,PO07/23-058,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,1,KG,2500,2500
9/11/2023,LN09/23-029,SO2306-0001 SO2306-0003 SO2306-0010 SO2306-0011 SO2305-0011 SO2305-0026 SO2306-0026 SO2306-0016 SO2306-0016 SO2306-0016 dongwon,PR23/06-039,PO09/23-003,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,1,KG,150,150
9/11/2023,LN09/23-029,SO2306-0001 SO2306-0003 SO2306-0010 SO2306-0011 SO2305-0011 SO2305-0026 SO2306-0026 SO2306-0016 SO2306-0016 SO2306-0016 dongwon,PR23/07-057,PO09/23-003,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,1,KG,1150,1150
9/11/2023,LN09/23-029,SO2306-0001 SO2306-0003 SO2306-0010 SO2306-0011 SO2305-0011 SO2305-0026 SO2306-0026 SO2306-0016 SO2306-0016 SO2306-0016 dongwon,PR23/09-004,PO09/23-003,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,1,KG,250,250
9/11/2023,LN09/23-029,SO2306-0001 SO2306-0003 SO2306-0010 SO2306-0011 SO2305-0011 SO2305-0026 SO2306-0026 SO2306-0016 SO2306-0016 SO2306-0016 dongwon,PR23/09-018,PO09/23-027,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KG,1,KG,1450,1450
7/25/2023,LN07/23-079,PERU TÚI 3 CONT THÁNG 08,PR23/07-024,PO07/23-039,HAT-EMH5022,Hạt màu XANH NGỌC EMH5022. [EuP],KG,1,KG,150,150
9/28/2023,LN09/23-113,HẠT MÀU 3 CONT TÚI PERU SO2309-0051 SO2309-0052 SO2309-0053,PR23/09-069,PO09/23-086,HAT-EMH5022,Hạt màu XANH NGỌC EMH5022. [EuP],KG,1,KG,175,175
8/29/2023,LN08/23-119,HANWA - HARVEST - SANPOLY - HALSTON - TƯ TRÚC - MATANG - DONGWON,PR23/08-043,PO08/23-081,HAT-EMH55196,Hạt màu xanh lá EMH55196. [EUP] [376C],KG,1,KG,50,50
8/29/2023,LN08/23-119,HANWA - HARVEST - SANPOLY - HALSTON - TƯ TRÚC - MATANG - DONGWON,PR23/08-048,PO08/23-081,HAT-EMH55196,Hạt màu xanh lá EMH55196. [EUP] [376C],KG,1,KG,50,50
9/18/2023,LN09/23-056,SO2309-0035 - AGRIFEED DONGWON DỆT BỔ SUNG SO2309-0030 - DONGWON JUNIPACK + TỒN,PR23/09-042,PO09/23-058,HAT-EMH55196,Hạt màu xanh lá EMH55196. [EUP] [376C],KG,1,KG,100,100
6/12/2023,LN06/23-025,Nhập kho theo yêu cầu PO23/06-023,PR23/06-023,PO06/23-034,HAT-DUONG-EMH7016,"Hạt màu xanh dương, EMH7016 (EUP)",KG,1,KG,180,180
6/17/2023,LN06/23-066,Nhập theo YCNK số LN06/23-066 ứng với IR2306-0033 bên ERP,PR23/05-0078,PO06/23-012,HAT-DUONG-EMH7016,"Hạt màu xanh dương, EMH7016 (EUP)",KG,1,KG,20,20
7/17/2023,LN07/23-050,PERU TÚI 3 CONT THÁNG 08,PR23/07-024,PO07/23-039,HAT-DUONG-EMH7016,"Hạt màu xanh dương, EMH7016 (EUP)",KG,1,KG,250,250
8/3/2023,LN08/23-014,SHENQ CHYUN PERU CUỘN HALSTON,PR23/07-062,PO07/23-086,HAT-DUONG-EMH7016,"Hạt màu xanh dương, EMH7016 (EUP)",KG,1,KG,50,50
9/28/2023,LN09/23-113,HẠT MÀU 3 CONT TÚI PERU SO2309-0051 SO2309-0052 SO2309-0053,PR23/09-069,PO09/23-086,HAT-DUONG-EMH7016,"Hạt màu xanh dương, EMH7016 (EUP)",KG,1,KG,150,150
7/25/2023,LN07/23-079,PERU TÚI 3 CONT THÁNG 08,PR23/07-031,PO07/23-047,HAT-EMH77197,Hạt màu xanh dương EMH77197. [EUP] [2195C],KG,1,KG,350,350
8/21/2023,LN08/23-075,SO2307-0075 - DONGWON - ĐẶT SLCL SO2308-0021 - KIỀU VĂN LỊCH. (ĐỀ NGHỊ NK THEO SL THỰC TẾ HẠT UV NCC GIAO : 380 KG. NHIỀU HƠN SO VỚI PO : 05 KG) PO08/23-050/063.,PR23/08-028,PO08/23-050,HAT-EMH-22103A,"Hạt màu vàng, châu Âu, 22103A.",KG,1,KG,850,850
7/25/2023,LN07/23-079,PERU TÚI 3 CONT THÁNG 08,PR23/07-031,PO07/23-047,HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,1,KG,100,100
7/25/2023,LN07/23-079,PERU TÚI 3 CONT THÁNG 08,PR23/07-024,PO07/23-039,HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,1,KG,350,350
8/3/2023,LN08/23-014,SHENQ CHYUN PERU CUỘN HALSTON,PR23/07-062,PO07/23-086,HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,1,KG,50,50
9/28/2023,LN09/23-113,HẠT MÀU 3 CONT TÚI PERU SO2309-0051 SO2309-0052 SO2309-0053,PR23/09-069,PO09/23-086,HAT-MVCA-2014,Hạt màu vàng EMP2014(C. Âu),KG,1,KG,325,325
6/16/2023,LN06/23-059,Nhập kho theo PO06/23-068.,PR23/06-040,PO06/23-068,HAT-MVCA-22269,Hạt màu vàng EMH 22269 (Châu Âu),KG,1,KG,100,100
8/22/2023,LN08/23-086,HANWA - HARVEST - SANPOLY - HALSTON - TƯ TRÚC - MATANG - DONGWON PO08/23-072.,PR23/08-043,PO08/23-072,HAT-MVCA-22269,Hạt màu vàng EMH 22269 (Châu Âu),KG,1,KG,25,25
8/29/2023,LN08/23-119,HANWA - HARVEST - SANPOLY - HALSTON - TƯ TRÚC - MATANG - DONGWON,PR23/08-048,PO08/23-081,HAT-MVCA-22269,Hạt màu vàng EMH 22269 (Châu Âu),KG,1,KG,50,50
9/18/2023,LN09/23-056,SO2309-0035 - AGRIFEED DONGWON DỆT BỔ SUNG SO2309-0030 - DONGWON JUNIPACK + TỒN,PR23/09-042,PO09/23-058,HAT-MVCA-22269,Hạt màu vàng EMH 22269 (Châu Âu),KG,1,KG,75,75
7/17/2023,LN07/23-050,PERU TÚI 3 CONT THÁNG 08,PR23/07-024,PO07/23-039,HAT-EMH4022,Hạt màu đỏ EMH4022 - Châu âu,KG,1,KG,325,325
9/28/2023,LN09/23-113,HẠT MÀU 3 CONT TÚI PERU SO2309-0051 SO2309-0052 SO2309-0053,PR23/09-069,PO09/23-086,HAT-EMH4022,Hạt màu đỏ EMH4022 - Châu âu,KG,1,KG,425,425
